      TNOW              PSI               THETA             PHI               OMEGA1            OMEGA2            OMEGA3            VCX               VCY               VCZ               XC                YC                ZC                XP                YP                ZP                VPX               VPY               VPZ               OMEGAX            OMEGAY            OMEGAZ            FX/WGT            FY/WGT            FZ/WGT            FN/WGT            FT/WGT            XMU               VS                ALPHA             MODE  
         9.6100000      -581.0794606         1.5018406       569.8627049        -3.1581432        -0.7898258        -0.5884232        -0.0344271         0.0265809         0.1476448         0.0914311         0.1455572         0.0082336         0.0968040         0.0991164         0.0000000        -0.0000799         0.0005780         0.0000000        -3.1581432         0.5326049        -0.8284918         0.0039538        -0.0285963         0.2291330         0.2291330         0.0288684         0.1259896         0.0005835        -1.4334032      sliding
         9.6150000      -581.1153675         1.4880565       569.8945439        -2.3554116        -0.7955808        -0.5085864        -0.0351667         0.0231616         0.1099363         0.0916165         0.1454498         0.0088775         0.0953126         0.0989225         0.0000000        -0.0001148         0.0022515         0.0000000        -2.3554116         0.4410954        -0.8348915         0.0027029        -0.0529906         0.2321806         0.2321806         0.0530594         0.2285266         0.0022544        -1.5198341      sliding
         9.6200000      -581.1430858         1.4782887       569.9181668        -1.5514294        -0.7996124        -0.4680941        -0.0356450         0.0194523         0.0723188         0.0918002         0.1453550         0.0093331         0.0942023         0.0988027         0.0000000        -0.0001761         0.0049726         0.0000000        -1.5514294         0.3922278        -0.8394340         0.0020236        -0.0571543         0.2333347         0.2333347         0.0571901         0.2450991         0.0049757        -1.5354049      sliding
         9.6250000      -581.1670006         1.4725448       569.9379661        -0.7459400        -0.8027173        -0.4482810        -0.0359770         0.0157659         0.0347438         0.0919826         0.1452741         0.0096008         0.0932699         0.0987147         0.0000000        -0.0002480         0.0086043         0.0000000        -0.7459400         0.3673777        -0.8428194         0.0016739        -0.0580774         0.2339692         0.2339692         0.0581015         0.2483299         0.0086079        -1.5419822      sliding
         9.6300000      -581.1893709         1.4708307       569.9562057         0.0603536        -0.8053342        -0.4420382        -0.0362119         0.0121026        -0.0028104         0.0921643         0.1452074         0.0096806         0.0924097         0.0986423         0.0000000        -0.0003237         0.0126868         0.0000000         0.0603536         0.3594596        -0.8454287         0.0014888        -0.0583610         0.2342438         0.2342438         0.0583800         0.2492275         0.0126910        -1.5452910      sliding
         9.6350000      -581.2117898         1.4731480       569.9744817         0.8664960        -0.8077073        -0.4475082        -0.0363712         0.0084260        -0.0403623         0.0923455         0.1451550         0.0095727         0.0915467         0.0985807         0.0000000        -0.0004038         0.0167207         0.0000000         0.8664960         0.3666303        -0.8474885         0.0014099        -0.0583797         0.2340042         0.2340042         0.0583968         0.2495544         0.0167256        -1.5466502      sliding
         9.6400000      -581.2358771         1.4794940       569.9944167         1.6716409        -0.8100199        -0.4667694        -0.0364593         0.0046885        -0.0779350         0.0925266         0.1451169         0.0092769         0.0906046         0.0985347         0.0000000        -0.0004948         0.0201962         0.0000000         1.6716409         0.3909712        -0.8492040         0.0014276        -0.0582673         0.2334246         0.2334246         0.0582848         0.2496943         0.0202023        -1.5462996      sliding
         9.6450000      -581.2640056         1.4898613       570.0183843         2.4748855        -0.8124740        -0.5074179        -0.0364623         0.0008093        -0.1155387         0.0927080         0.1450931         0.0087932         0.0894723         0.0985209         0.0000000        -0.0006111         0.0225716         0.0000000         2.4748855         0.4400710        -0.8508375         0.0015738        -0.0581283         0.2328264         0.2328264         0.0581496         0.2497552         0.0225798        -1.5437282      sliding
         9.6500000      -581.3009359         1.5042379       570.0511447         3.2751406        -0.8153982        -0.5897392        -0.0363264        -0.0033855        -0.1531551         0.0928899         0.1450836         0.0081215         0.0879286         0.0985846         0.0000000        -0.0007848         0.0232136         0.0000000         3.2751406         0.5342019        -0.8528159         0.0019678        -0.0582073         0.2331782         0.2331782         0.0582406         0.2497686         0.0232268        -1.5370024      sliding
         9.6550000      -581.3598888         1.5226036       570.1059152         4.0696640        -0.8195857        -0.7770373        -0.0358524        -0.0083913        -0.1906600         0.0930729         0.1450883         0.0072619         0.0853664         0.0988774         0.0000000        -0.0010959         0.0211621         0.0000000         4.0696640         0.7366523        -0.8560672         0.0030854        -0.0595816         0.2389112         0.2389112         0.0596614         0.2497221         0.0211904        -1.5190580      sliding
         9.6600000      -581.5037283         1.5448984       570.2455465         4.8382732        -0.8287467        -1.3900592        -0.0337681        -0.0165517        -0.2270720         0.0932577         0.1451077         0.0062164         0.0789813         0.1003993         0.0000000        -0.0017015         0.0135249         0.0000000         4.8382732         1.3681326        -0.8644645         0.0094377        -0.0750190         0.3032542         0.3032542         0.0756104         0.2493300         0.0136315        -1.4456496      sliding
